Pairs,SKU,Amount,Title,Inventory,Count of SKUs
246.46 K units - $ 12.68 M,Diabecheck,3111374.0,Diabecheck,82595.0,
248.06 K units - $ 12.63 M,Diabecheck,3393857.0,Diabecheck,57517.0,
252.66 K units - $ 12.63 M,Diabecheck,3533297.0,Diabecheck,89936.0,
255.81 K units - $ 12.68 M,Diabecheck,3423149.0,Diabecheck,84000.0,
258.44 K units - $ 12.59 M,Diabecheck,3503106.0,Diabecheck,82407.0,
262.25 K units - $ 12.65 M,Diabecheck,3727106.0,Diabecheck,64573.0,
262.67 K units - $ 12.68 M,Diabecheck,3161278.0,Diabecheck,63364.0,
263.77 K units - $ 12.68 M,Diabecheck,3646151.0,Diabecheck,51197.0,
276.49 K units - $ 12.68 M,Diabecheck,3557416.0,Diabecheck,74771.0,
284.13 K units - $ 12.65 M,Diabecheck,3738961.0,Diabecheck,71357.0,
284.56 K units - $ 12.68 M,Diabecheck,3043327.0,Diabecheck,65641.0,
291.63 K units - $ 12.68 M,Diabecheck,3120460.0,Diabecheck,76728.0,
293.17 K units - $ 12.68 M,Diabecheck,3785389.0,Diabecheck,51571.0,
297.66 K units - $ 12.68 M,Diabecheck,3840974.0,Diabecheck,50492.0,
299.79 K units - $ 12.68 M,Diabecheck,3551262.0,Diabecheck,81624.0,
30.62 K units - $ 6.84 M,Diabecheck,1898242.0,Diabecheck,501.0,
31.44 K units - $ 6.87 M,Diabecheck,1658655.0,Diabecheck,537.0,
312.59 K units - $ 12.68 M,Diabecheck,3255932.0,Diabecheck,53574.0,
313.73 K units - $ 12.64 M,Diabecheck,3702694.0,Diabecheck,76592.0,
318.18 K units - $ 12.68 M,Diabecheck,3847516.0,Diabecheck,53606.0,
320.58 K units - $ 12.68 M,Diabecheck,3755906.0,Diabecheck,72778.0,
328.67 K units - $ 12.68 M,Diabecheck,3214788.0,Diabecheck,61584.0,
334.41 K units - $ 12.68 M,Diabecheck,3714853.0,Diabecheck,85566.0,
337.18 K units - $ 12.68 M,Diabecheck,3284416.0,Diabecheck,71413.0,
347.51 K units - $ 12.68 M,Diabecheck,3930125.0,Diabecheck,87013.0,
351.36 K units - $ 12.68 M,Diabecheck,3503736.0,Diabecheck,73579.0,
352.61 K units - $ 12.68 M,Diabecheck,3257089.0,Diabecheck,86897.0,
355.54 K units - $ 12.68 M,Diabecheck,3462038.0,Diabecheck,67500.0,
363.26 K units - $ 12.68 M,Diabecheck,3202617.0,Diabecheck,64247.0,
372.52 K units - $ 12.68 M,Diabecheck,3746969.0,Diabecheck,65800.0,
383.3 K units - $ 12.68 M,Diabecheck,3901038.0,Diabecheck,71961.0,
386.48 K units - $ 12.68 M,Diabecheck,3379468.0,Diabecheck,88009.0,
387.92 K units - $ 12.68 M,Diabecheck,3554566.0,Diabecheck,65861.0,
399.16 K units - $ 12.68 M,Diabecheck,3270037.0,Diabecheck,72539.0,
412.57 K units - $ 12.68 M,Diabecheck,3407722.0,Diabecheck,59279.0,
428.71 K units - $ 12.68 M,Diabecheck,3928522.0,Diabecheck,60753.0,
430.34 K units - $ 12.68 M,Diabecheck,3665063.0,Diabecheck,63209.0,
56.62 K units - $ 11.48 M,Diabecheck,3261100.0,Diabecheck,46029.0,
57.37 K units - $ 8.99 M,Diabecheck,1132065.0,Diabecheck,33738.0,
59.06 K units - $ 9.04 M,Diabecheck,1514861.0,Diabecheck,32989.0,
79.74 K units - $ 11.54 M,Diabecheck,3767218.0,Diabecheck,32454.0,
79.97 K units - $ 12.1 M,Diabecheck,3866540.0,Diabecheck,33120.0,
86.04 K units - $ 12.49 M,Diabecheck,3695553.0,Diabecheck,46483.0,
102.83 K units - $ 12.12 M,Immunoboost,3634452.0,Immunoboost,38393.0,
106.1 K units - $ 11.7 M,Immunoboost,3369566.0,Immunoboost,47371.0,
110.15 K units - $ 12.28 M,Immunoboost,3733457.0,Immunoboost,45446.0,
126.13 K units - $ 12.06 M,Immunoboost,3357652.0,Immunoboost,33445.0,
126.71 K units - $ 12.88 M,Immunoboost,3876157.0,Immunoboost,42299.0,
133.63 K units - $ 12.3 M,Immunoboost,3034604.0,Immunoboost,48226.0,
138.04 K units - $ 12.27 M,Immunoboost,3740159.0,Immunoboost,30025.0,
149.95 K units - $ 12.8 M,Immunoboost,3988075.0,Immunoboost,39763.0,
164.12 K units - $ 12.42 M,Immunoboost,3830346.0,Immunoboost,49900.0,
167.92 K units - $ 12.65 M,Immunoboost,3758298.0,Immunoboost,30269.0,
169.96 K units - $ 12.56 M,Immunoboost,3794080.0,Immunoboost,36122.0,
176.76 K units - $ 12.43 M,Immunoboost,3264880.0,Immunoboost,30501.0,
189.34 K units - $ 12.45 M,Immunoboost,3351609.0,Immunoboost,44976.0,
191.2 K units - $ 12.64 M,Immunoboost,3863001.0,Immunoboost,35983.0,
197.89 K units - $ 12.68 M,Immunoboost,3757587.0,Immunoboost,30195.0,
2.37 K units - $ 0.21 M,Immunoboost,44446.0,Immunoboost,513.0,
206.77 K units - $ 12.42 M,Immunoboost,3067810.0,Immunoboost,79114.0,
210.32 K units - $ 12.66 M,Immunoboost,3627009.0,Immunoboost,63114.0,
220.48 K units - $ 12.68 M,Immunoboost,3198639.0,Immunoboost,52088.0,
230.01 K units - $ 12.58 M,Immunoboost,3394542.0,Immunoboost,51278.0,
230.48 K units - $ 12.62 M,Immunoboost,3600364.0,Immunoboost,86313.0,
230.71 K units - $ 12.68 M,Immunoboost,3603782.0,Immunoboost,65077.0,
246.46 K units - $ 12.68 M,Immunoboost,3078774.0,Immunoboost,81853.0,
248.06 K units - $ 12.63 M,Immunoboost,3040065.0,Immunoboost,63769.0,
252.66 K units - $ 12.63 M,Immunoboost,3753494.0,Immunoboost,62227.0,
255.81 K units - $ 12.68 M,Immunoboost,3369183.0,Immunoboost,89964.0,
258.44 K units - $ 12.59 M,Immunoboost,3555034.0,Immunoboost,64401.0,
262.25 K units - $ 12.65 M,Immunoboost,3092275.0,Immunoboost,62842.0,
262.67 K units - $ 12.68 M,Immunoboost,3692098.0,Immunoboost,61797.0,
263.77 K units - $ 12.68 M,Immunoboost,3481296.0,Immunoboost,61563.0,
276.49 K units - $ 12.68 M,Immunoboost,3470914.0,Immunoboost,82141.0,
284.13 K units - $ 12.65 M,Immunoboost,3251464.0,Immunoboost,75404.0,
284.56 K units - $ 12.68 M,Immunoboost,3552045.0,Immunoboost,76159.0,
291.63 K units - $ 12.68 M,Immunoboost,3758494.0,Immunoboost,66134.0,
293.17 K units - $ 12.68 M,Immunoboost,3222884.0,Immunoboost,65532.0,
297.66 K units - $ 12.68 M,Immunoboost,3806573.0,Immunoboost,73889.0,
299.79 K units - $ 12.68 M,Immunoboost,3521716.0,Immunoboost,52395.0,
30.62 K units - $ 6.84 M,Immunoboost,1067104.0,Immunoboost,499.0,
31.44 K units - $ 6.87 M,Immunoboost,1519449.0,Immunoboost,431.0,
312.59 K units - $ 12.68 M,Immunoboost,3353622.0,Immunoboost,81569.0,
313.73 K units - $ 12.64 M,Immunoboost,3797908.0,Immunoboost,84504.0,
318.18 K units - $ 12.68 M,Immunoboost,3785727.0,Immunoboost,51061.0,
320.58 K units - $ 12.68 M,Immunoboost,3430111.0,Immunoboost,59714.0,
328.67 K units - $ 12.68 M,Immunoboost,3098156.0,Immunoboost,65550.0,
334.41 K units - $ 12.68 M,Immunoboost,3426094.0,Immunoboost,67141.0,
337.18 K units - $ 12.68 M,Immunoboost,3292811.0,Immunoboost,84388.0,
347.51 K units - $ 12.68 M,Immunoboost,3997652.0,Immunoboost,53544.0,
351.36 K units - $ 12.68 M,Immunoboost,3017914.0,Immunoboost,51262.0,
352.61 K units - $ 12.68 M,Immunoboost,3643784.0,Immunoboost,70079.0,
355.54 K units - $ 12.68 M,Immunoboost,3923019.0,Immunoboost,50193.0,
363.26 K units - $ 12.68 M,Immunoboost,3365886.0,Immunoboost,70355.0,
372.52 K units - $ 12.68 M,Immunoboost,3155604.0,Immunoboost,77811.0,
383.3 K units - $ 12.68 M,Immunoboost,3584313.0,Immunoboost,59465.0,
386.48 K units - $ 12.68 M,Immunoboost,3993488.0,Immunoboost,56074.0,
387.92 K units - $ 12.68 M,Immunoboost,3563382.0,Immunoboost,86984.0,
399.16 K units - $ 12.68 M,Immunoboost,3131363.0,Immunoboost,76635.0,
412.57 K units - $ 12.68 M,Immunoboost,3597897.0,Immunoboost,70992.0,
428.71 K units - $ 12.68 M,Immunoboost,3917374.0,Immunoboost,57226.0,
430.34 K units - $ 12.68 M,Immunoboost,3079601.0,Immunoboost,58894.0,
56.62 K units - $ 11.48 M,Immunoboost,3483915.0,Immunoboost,36679.0,
57.37 K units - $ 8.99 M,Immunoboost,1098283.0,Immunoboost,47987.0,
59.06 K units - $ 9.04 M,Immunoboost,1508423.0,Immunoboost,46096.0,
79.74 K units - $ 11.54 M,Immunoboost,3431367.0,Immunoboost,48537.0,
79.97 K units - $ 12.1 M,Immunoboost,3352943.0,Immunoboost,45682.0,
86.04 K units - $ 12.49 M,Immunoboost,3265927.0,Immunoboost,45020.0,
102.83 K units - $ 12.12 M,Dermaglow,3433694.0,Dermaglow,44638.0,
106.1 K units - $ 11.7 M,Dermaglow,3871164.0,Dermaglow,43295.0,
110.15 K units - $ 12.28 M,Dermaglow,3265077.0,Dermaglow,33306.0,
126.13 K units - $ 12.06 M,Dermaglow,3466068.0,Dermaglow,49095.0,
126.71 K units - $ 12.88 M,Dermaglow,3175730.0,Dermaglow,49937.0,
133.63 K units - $ 12.3 M,Dermaglow,3602799.0,Dermaglow,46356.0,
138.04 K units - $ 12.27 M,Dermaglow,3607316.0,Dermaglow,43193.0,
149.95 K units - $ 12.8 M,Dermaglow,3909766.0,Dermaglow,44846.0,
164.12 K units - $ 12.42 M,Dermaglow,3292202.0,Dermaglow,38161.0,
167.92 K units - $ 12.65 M,Dermaglow,3103726.0,Dermaglow,38780.0,
169.96 K units - $ 12.56 M,Dermaglow,3031490.0,Dermaglow,49511.0,
176.76 K units - $ 12.43 M,Dermaglow,3920603.0,Dermaglow,45503.0,
189.34 K units - $ 12.45 M,Dermaglow,3995076.0,Dermaglow,49060.0,
191.2 K units - $ 12.64 M,Dermaglow,3254937.0,Dermaglow,33746.0,
197.89 K units - $ 12.68 M,Dermaglow,3348674.0,Dermaglow,31625.0,
2.37 K units - $ 0.21 M,Dermaglow,52490.0,Dermaglow,378.0,
206.77 K units - $ 12.42 M,Dermaglow,3778522.0,Dermaglow,51309.0,
210.32 K units - $ 12.66 M,Dermaglow,3307362.0,Dermaglow,70643.0,
220.48 K units - $ 12.68 M,Dermaglow,3593965.0,Dermaglow,52347.0,
230.01 K units - $ 12.58 M,Dermaglow,3550512.0,Dermaglow,78107.0,
230.48 K units - $ 12.62 M,Dermaglow,3233443.0,Dermaglow,83084.0,
230.71 K units - $ 12.68 M,Dermaglow,3507788.0,Dermaglow,80134.0,
246.46 K units - $ 12.68 M,Dermaglow,3391656.0,Dermaglow,68577.0,
248.06 K units - $ 12.63 M,Dermaglow,3144242.0,Dermaglow,62179.0,
252.66 K units - $ 12.63 M,Dermaglow,3127068.0,Dermaglow,72818.0,
255.81 K units - $ 12.68 M,Dermaglow,3400291.0,Dermaglow,75370.0,
258.44 K units - $ 12.59 M,Dermaglow,3876090.0,Dermaglow,80169.0,
262.25 K units - $ 12.65 M,Dermaglow,3874836.0,Dermaglow,73580.0,
262.67 K units - $ 12.68 M,Dermaglow,3954671.0,Dermaglow,65493.0,
263.77 K units - $ 12.68 M,Dermaglow,3384467.0,Dermaglow,78783.0,
276.49 K units - $ 12.68 M,Dermaglow,3243244.0,Dermaglow,77565.0,
284.13 K units - $ 12.65 M,Dermaglow,3942192.0,Dermaglow,53127.0,
284.56 K units - $ 12.68 M,Dermaglow,3971842.0,Dermaglow,66733.0,
291.63 K units - $ 12.68 M,Dermaglow,3528635.0,Dermaglow,81111.0,
293.17 K units - $ 12.68 M,Dermaglow,3487386.0,Dermaglow,82807.0,
297.66 K units - $ 12.68 M,Dermaglow,3356939.0,Dermaglow,69876.0,
299.79 K units - $ 12.68 M,Dermaglow,3434510.0,Dermaglow,55322.0,
30.62 K units - $ 6.84 M,Dermaglow,1277381.0,Dermaglow,475.0,
31.44 K units - $ 6.87 M,Dermaglow,1787315.0,Dermaglow,304.0,
312.59 K units - $ 12.68 M,Dermaglow,3532235.0,Dermaglow,67582.0,
313.73 K units - $ 12.64 M,Dermaglow,3300190.0,Dermaglow,60600.0,
318.18 K units - $ 12.68 M,Dermaglow,3050182.0,Dermaglow,56009.0,
320.58 K units - $ 12.68 M,Dermaglow,3963985.0,Dermaglow,51789.0,
328.67 K units - $ 12.68 M,Dermaglow,3874808.0,Dermaglow,51209.0,
334.41 K units - $ 12.68 M,Dermaglow,3149867.0,Dermaglow,77993.0,
337.18 K units - $ 12.68 M,Dermaglow,3120936.0,Dermaglow,72484.0,
347.51 K units - $ 12.68 M,Dermaglow,3761408.0,Dermaglow,51350.0,
351.36 K units - $ 12.68 M,Dermaglow,3873531.0,Dermaglow,76449.0,
352.61 K units - $ 12.68 M,Dermaglow,3106852.0,Dermaglow,78868.0,
355.54 K units - $ 12.68 M,Dermaglow,3222017.0,Dermaglow,63798.0,
363.26 K units - $ 12.68 M,Dermaglow,3357653.0,Dermaglow,79445.0,
372.52 K units - $ 12.68 M,Dermaglow,3932342.0,Dermaglow,62920.0,
383.3 K units - $ 12.68 M,Dermaglow,3624774.0,Dermaglow,73856.0,
386.48 K units - $ 12.68 M,Dermaglow,3368217.0,Dermaglow,74908.0,
387.92 K units - $ 12.68 M,Dermaglow,3826532.0,Dermaglow,66143.0,
399.16 K units - $ 12.68 M,Dermaglow,3743532.0,Dermaglow,84439.0,
412.57 K units - $ 12.68 M,Dermaglow,3538304.0,Dermaglow,62624.0,
428.71 K units - $ 12.68 M,Dermaglow,3482010.0,Dermaglow,64256.0,
430.34 K units - $ 12.68 M,Dermaglow,3379851.0,Dermaglow,81128.0,
56.62 K units - $ 11.48 M,Dermaglow,3674859.0,Dermaglow,43448.0,
57.37 K units - $ 8.99 M,Dermaglow,1894455.0,Dermaglow,36454.0,
59.06 K units - $ 9.04 M,Dermaglow,1729355.0,Dermaglow,36192.0,
79.74 K units - $ 11.54 M,Dermaglow,3547438.0,Dermaglow,39642.0,
79.97 K units - $ 12.1 M,Dermaglow,3945396.0,Dermaglow,49214.0,
86.04 K units - $ 12.49 M,Dermaglow,3880573.0,Dermaglow,43765.0,
102.83 K units - $ 12.12 M,Fungistop,3067246.0,Fungistop,49211.0,
106.1 K units - $ 11.7 M,Fungistop,3266082.0,Fungistop,34979.0,
110.15 K units - $ 12.28 M,Fungistop,3602865.0,Fungistop,40793.0,
126.13 K units - $ 12.06 M,Fungistop,3988608.0,Fungistop,42520.0,
126.71 K units - $ 12.88 M,Fungistop,3948692.0,Fungistop,43683.0,
133.63 K units - $ 12.3 M,Fungistop,3857434.0,Fungistop,46159.0,
138.04 K units - $ 12.27 M,Fungistop,3395790.0,Fungistop,46358.0,
149.95 K units - $ 12.8 M,Fungistop,3578292.0,Fungistop,45523.0,
164.12 K units - $ 12.42 M,Fungistop,3671196.0,Fungistop,36890.0,
167.92 K units - $ 12.65 M,Fungistop,3868152.0,Fungistop,37427.0,
169.96 K units - $ 12.56 M,Fungistop,3904722.0,Fungistop,36923.0,
176.76 K units - $ 12.43 M,Fungistop,3233976.0,Fungistop,38827.0,
189.34 K units - $ 12.45 M,Fungistop,3737491.0,Fungistop,33625.0,
191.2 K units - $ 12.64 M,Fungistop,3709116.0,Fungistop,45789.0,
197.89 K units - $ 12.68 M,Fungistop,3725206.0,Fungistop,31431.0,
2.37 K units - $ 0.21 M,Fungistop,53510.0,Fungistop,406.0,
206.77 K units - $ 12.42 M,Fungistop,3425454.0,Fungistop,72915.0,
210.32 K units - $ 12.66 M,Fungistop,3646192.0,Fungistop,73979.0,
220.48 K units - $ 12.68 M,Fungistop,3027628.0,Fungistop,84824.0,
230.01 K units - $ 12.58 M,Fungistop,3214978.0,Fungistop,56253.0,
230.48 K units - $ 12.62 M,Fungistop,3170897.0,Fungistop,88301.0,
230.71 K units - $ 12.68 M,Fungistop,3284597.0,Fungistop,80994.0,
246.46 K units - $ 12.68 M,Fungistop,3846298.0,Fungistop,82044.0,
248.06 K units - $ 12.63 M,Fungistop,3922372.0,Fungistop,69584.0,
252.66 K units - $ 12.63 M,Fungistop,3114287.0,Fungistop,53034.0,
255.81 K units - $ 12.68 M,Fungistop,3021159.0,Fungistop,84898.0,
258.44 K units - $ 12.59 M,Fungistop,3414204.0,Fungistop,54349.0,
262.25 K units - $ 12.65 M,Fungistop,3443064.0,Fungistop,52152.0,
262.67 K units - $ 12.68 M,Fungistop,3814990.0,Fungistop,67690.0,
263.77 K units - $ 12.68 M,Fungistop,3790943.0,Fungistop,79109.0,
276.49 K units - $ 12.68 M,Fungistop,3833706.0,Fungistop,82824.0,
284.13 K units - $ 12.65 M,Fungistop,3027600.0,Fungistop,60302.0,
284.56 K units - $ 12.68 M,Fungistop,3034234.0,Fungistop,50537.0,
291.63 K units - $ 12.68 M,Fungistop,3905570.0,Fungistop,85539.0,
293.17 K units - $ 12.68 M,Fungistop,3421679.0,Fungistop,87724.0,
297.66 K units - $ 12.68 M,Fungistop,3300147.0,Fungistop,79918.0,
299.79 K units - $ 12.68 M,Fungistop,3147662.0,Fungistop,61843.0,
30.62 K units - $ 6.84 M,Fungistop,1518076.0,Fungistop,506.0,
31.44 K units - $ 6.87 M,Fungistop,1415847.0,Fungistop,552.0,
312.59 K units - $ 12.68 M,Fungistop,3050149.0,Fungistop,69142.0,
313.73 K units - $ 12.64 M,Fungistop,3731472.0,Fungistop,65563.0,
318.18 K units - $ 12.68 M,Fungistop,3554634.0,Fungistop,64693.0,
320.58 K units - $ 12.68 M,Fungistop,3330015.0,Fungistop,62933.0,
328.67 K units - $ 12.68 M,Fungistop,3374846.0,Fungistop,56199.0,
334.41 K units - $ 12.68 M,Fungistop,3520443.0,Fungistop,68767.0,
337.18 K units - $ 12.68 M,Fungistop,3444096.0,Fungistop,59228.0,
347.51 K units - $ 12.68 M,Fungistop,3157867.0,Fungistop,59766.0,
351.36 K units - $ 12.68 M,Fungistop,3512077.0,Fungistop,78573.0,
352.61 K units - $ 12.68 M,Fungistop,3723129.0,Fungistop,81566.0,
355.54 K units - $ 12.68 M,Fungistop,3950794.0,Fungistop,64250.0,
363.26 K units - $ 12.68 M,Fungistop,3520199.0,Fungistop,63077.0,
372.52 K units - $ 12.68 M,Fungistop,3660721.0,Fungistop,81929.0,
383.3 K units - $ 12.68 M,Fungistop,3521979.0,Fungistop,86846.0,
386.48 K units - $ 12.68 M,Fungistop,3074483.0,Fungistop,80777.0,
387.92 K units - $ 12.68 M,Fungistop,3800648.0,Fungistop,62071.0,
399.16 K units - $ 12.68 M,Fungistop,3763334.0,Fungistop,69341.0,
412.57 K units - $ 12.68 M,Fungistop,3704712.0,Fungistop,56363.0,
428.71 K units - $ 12.68 M,Fungistop,3004429.0,Fungistop,53813.0,
430.34 K units - $ 12.68 M,Fungistop,3281721.0,Fungistop,85848.0,
56.62 K units - $ 11.48 M,Fungistop,3413762.0,Fungistop,47690.0,
57.37 K units - $ 8.99 M,Fungistop,1507707.0,Fungistop,35368.0,
59.06 K units - $ 9.04 M,Fungistop,1485343.0,Fungistop,43398.0,
79.74 K units - $ 11.54 M,Fungistop,3758061.0,Fungistop,32645.0,
79.97 K units - $ 12.1 M,Fungistop,3905061.0,Fungistop,39554.0,
86.04 K units - $ 12.49 M,Fungistop,3598711.0,Fungistop,38474.0,
102.83 K units - $ 12.12 M,Diabecheck,3935021.0,Diabecheck,35577.0,
106.1 K units - $ 11.7 M,Diabecheck,3499580.0,Diabecheck,40028.0,
110.15 K units - $ 12.28 M,Diabecheck,3409373.0,Diabecheck,30916.0,
126.13 K units - $ 12.06 M,Diabecheck,3437897.0,Diabecheck,49079.0,
126.71 K units - $ 12.88 M,Diabecheck,3995405.0,Diabecheck,35154.0,
133.63 K units - $ 12.3 M,Diabecheck,3027970.0,Diabecheck,35910.0,
138.04 K units - $ 12.27 M,Diabecheck,3179085.0,Diabecheck,33092.0,
149.95 K units - $ 12.8 M,Diabecheck,3394067.0,Diabecheck,38801.0,
164.12 K units - $ 12.42 M,Diabecheck,3071610.0,Diabecheck,34432.0,
167.92 K units - $ 12.65 M,Diabecheck,3689463.0,Diabecheck,36208.0,
169.96 K units - $ 12.56 M,Diabecheck,3180858.0,Diabecheck,43163.0,
176.76 K units - $ 12.43 M,Diabecheck,3005675.0,Diabecheck,34969.0,
189.34 K units - $ 12.45 M,Diabecheck,3164784.0,Diabecheck,38368.0,
191.2 K units - $ 12.64 M,Diabecheck,3961210.0,Diabecheck,38498.0,
197.89 K units - $ 12.68 M,Diabecheck,3031322.0,Diabecheck,46992.0,
2.37 K units - $ 0.21 M,Diabecheck,41646.0,Diabecheck,580.0,
206.77 K units - $ 12.42 M,Diabecheck,3072105.0,Diabecheck,72858.0,
210.32 K units - $ 12.66 M,Diabecheck,3262589.0,Diabecheck,84597.0,
220.48 K units - $ 12.68 M,Diabecheck,3399624.0,Diabecheck,58462.0,
230.01 K units - $ 12.58 M,Diabecheck,3667177.0,Diabecheck,74471.0,
230.48 K units - $ 12.62 M,Diabecheck,3756847.0,Diabecheck,52033.0,
230.71 K units - $ 12.68 M,Diabecheck,3123459.0,Diabecheck,76594.0,
246.46 K units - $ 12.68 M,Diabecheck,3947122.0,Diabecheck,63660.0,
248.06 K units - $ 12.63 M,Diabecheck,3870340.0,Diabecheck,69183.0,
252.66 K units - $ 12.63 M,Diabecheck,3788176.0,Diabecheck,87206.0,
255.81 K units - $ 12.68 M,Diabecheck,3446686.0,Diabecheck,64492.0,
258.44 K units - $ 12.59 M,Diabecheck,3268140.0,Diabecheck,55883.0,
262.25 K units - $ 12.65 M,Diabecheck,3516937.0,Diabecheck,55835.0,
262.67 K units - $ 12.68 M,Diabecheck,3144573.0,Diabecheck,59884.0,
263.77 K units - $ 12.68 M,Diabecheck,3600047.0,Diabecheck,87499.0,
276.49 K units - $ 12.68 M,Diabecheck,3553618.0,Diabecheck,65236.0,
284.13 K units - $ 12.65 M,Diabecheck,3759776.0,Diabecheck,67532.0,
284.56 K units - $ 12.68 M,Diabecheck,3397595.0,Diabecheck,53301.0,
291.63 K units - $ 12.68 M,Diabecheck,3562951.0,Diabecheck,75324.0,
293.17 K units - $ 12.68 M,Diabecheck,3887398.0,Diabecheck,59402.0,
297.66 K units - $ 12.68 M,Diabecheck,3147933.0,Diabecheck,80778.0,
299.79 K units - $ 12.68 M,Diabecheck,3563848.0,Diabecheck,58037.0,
30.62 K units - $ 6.84 M,Diabecheck,1063505.0,Diabecheck,538.0,
31.44 K units - $ 6.87 M,Diabecheck,1040151.0,Diabecheck,315.0,
312.59 K units - $ 12.68 M,Diabecheck,3364718.0,Diabecheck,68533.0,
313.73 K units - $ 12.64 M,Diabecheck,3327144.0,Diabecheck,76719.0,
318.18 K units - $ 12.68 M,Diabecheck,3702032.0,Diabecheck,65161.0,
320.58 K units - $ 12.68 M,Diabecheck,3210509.0,Diabecheck,74085.0,
328.67 K units - $ 12.68 M,Diabecheck,3687138.0,Diabecheck,85262.0,
334.41 K units - $ 12.68 M,Diabecheck,3855766.0,Diabecheck,60784.0,
337.18 K units - $ 12.68 M,Diabecheck,3982145.0,Diabecheck,88477.0,
347.51 K units - $ 12.68 M,Diabecheck,3145025.0,Diabecheck,56425.0,
351.36 K units - $ 12.68 M,Diabecheck,3077948.0,Diabecheck,62380.0,
352.61 K units - $ 12.68 M,Diabecheck,3681027.0,Diabecheck,56203.0,
355.54 K units - $ 12.68 M,Diabecheck,3824993.0,Diabecheck,86236.0,
363.26 K units - $ 12.68 M,Diabecheck,3413810.0,Diabecheck,58255.0,
372.52 K units - $ 12.68 M,Diabecheck,3133931.0,Diabecheck,56307.0,
383.3 K units - $ 12.68 M,Diabecheck,3698795.0,Diabecheck,88759.0,
386.48 K units - $ 12.68 M,Diabecheck,3304730.0,Diabecheck,67551.0,
387.92 K units - $ 12.68 M,Diabecheck,3683323.0,Diabecheck,79611.0,
399.16 K units - $ 12.68 M,Diabecheck,3931153.0,Diabecheck,67535.0,
412.57 K units - $ 12.68 M,Diabecheck,3248676.0,Diabecheck,89615.0,
428.71 K units - $ 12.68 M,Diabecheck,3744477.0,Diabecheck,78256.0,
430.34 K units - $ 12.68 M,Diabecheck,3876221.0,Diabecheck,75269.0,
56.62 K units - $ 11.48 M,Diabecheck,3049570.0,Diabecheck,42112.0,
57.37 K units - $ 8.99 M,Diabecheck,1659584.0,Diabecheck,36962.0,
59.06 K units - $ 9.04 M,Diabecheck,1214986.0,Diabecheck,48494.0,
79.74 K units - $ 11.54 M,Diabecheck,3110791.0,Diabecheck,47780.0,
79.97 K units - $ 12.1 M,Diabecheck,3617026.0,Diabecheck,45411.0,
86.04 K units - $ 12.49 M,Diabecheck,3395651.0,Diabecheck,33853.0,
102.83 K units - $ 12.12 M,Immunoboost,3687255.0,Immunoboost,31917.0,
106.1 K units - $ 11.7 M,Immunoboost,3982485.0,Immunoboost,41651.0,
110.15 K units - $ 12.28 M,Immunoboost,3200407.0,Immunoboost,39201.0,
126.13 K units - $ 12.06 M,Immunoboost,3905801.0,Immunoboost,49703.0,
126.71 K units - $ 12.88 M,Immunoboost,3556492.0,Immunoboost,33416.0,
133.63 K units - $ 12.3 M,Immunoboost,3612153.0,Immunoboost,45969.0,
138.04 K units - $ 12.27 M,Immunoboost,3139592.0,Immunoboost,43771.0,
149.95 K units - $ 12.8 M,Immunoboost,3894639.0,Immunoboost,48618.0,
164.12 K units - $ 12.42 M,Immunoboost,3667017.0,Immunoboost,42745.0,
167.92 K units - $ 12.65 M,Immunoboost,3434059.0,Immunoboost,37766.0,
169.96 K units - $ 12.56 M,Immunoboost,3018126.0,Immunoboost,32547.0,
176.76 K units - $ 12.43 M,Immunoboost,3967163.0,Immunoboost,48899.0,
189.34 K units - $ 12.45 M,Immunoboost,3610081.0,Immunoboost,32791.0,
191.2 K units - $ 12.64 M,Immunoboost,3614756.0,Immunoboost,38200.0,
197.89 K units - $ 12.68 M,Immunoboost,3863706.0,Immunoboost,32251.0,
2.37 K units - $ 0.21 M,Immunoboost,45648.0,Immunoboost,472.0,
206.77 K units - $ 12.42 M,Immunoboost,3261637.0,Immunoboost,84290.0,
210.32 K units - $ 12.66 M,Immunoboost,3678794.0,Immunoboost,83433.0,
220.48 K units - $ 12.68 M,Immunoboost,3714972.0,Immunoboost,82280.0,
230.01 K units - $ 12.58 M,Immunoboost,3715475.0,Immunoboost,50298.0,
230.48 K units - $ 12.62 M,Immunoboost,3443966.0,Immunoboost,76622.0,
230.71 K units - $ 12.68 M,Immunoboost,3516142.0,Immunoboost,60997.0,
246.46 K units - $ 12.68 M,Immunoboost,3013046.0,Immunoboost,76028.0,
248.06 K units - $ 12.63 M,Immunoboost,3224840.0,Immunoboost,52551.0,
252.66 K units - $ 12.63 M,Immunoboost,3062615.0,Immunoboost,86668.0,
255.81 K units - $ 12.68 M,Immunoboost,3040895.0,Immunoboost,51286.0,
258.44 K units - $ 12.59 M,Immunoboost,3012846.0,Immunoboost,72056.0,
262.25 K units - $ 12.65 M,Immunoboost,3486386.0,Immunoboost,80590.0,
262.67 K units - $ 12.68 M,Immunoboost,3823936.0,Immunoboost,76810.0,
263.77 K units - $ 12.68 M,Immunoboost,3072647.0,Immunoboost,79826.0,
