date,SKU,Channel,quantity,Supplier,Country,Region,Store
2022-05-03 00:00:00,Hepaheal,Retail Store,611.0,Pfizer,Canada,North America,Store07
2022-05-10 00:00:00,Hepaheal,Retail Store,95.0,Pfizer,Germany,EMEA,Store05
2022-05-17 00:00:00,Hepaheal,Retail Store,1084.0,Pfizer,Australia,APAC,Store02
2022-05-24 00:00:00,Hepaheal,Retail Store,160.0,Pfizer,Canada,North America,Store06
2022-05-31 00:00:00,Hepaheal,Retail Store,364.0,Pfizer,USA,North America,Store03
2022-06-07 00:00:00,Hepaheal,Retail Store,1100.0,Pfizer,USA,North America,Store03
2022-06-14 00:00:00,Hepaheal,Retail Store,443.0,Pfizer,Germany,EMEA,Store02
2022-06-21 00:00:00,Hepaheal,Retail Store,630.0,Pfizer,Egypt,EMEA,Store10
2022-06-28 00:00:00,Hepaheal,Retail Store,0.0,Pfizer,Egypt,EMEA,Store10
2022-07-05 00:00:00,Hepaheal,Retail Store,458.0,Pfizer,Egypt,EMEA,Store07
2022-07-12 00:00:00,Hepaheal,Retail Store,278.0,Pfizer,Egypt,EMEA,Store09
2022-07-19 00:00:00,Hepaheal,Retail Store,402.0,Pfizer,USA,North America,Store11
2022-07-26 00:00:00,Hepaheal,Retail Store,433.0,Pfizer,Canada,North America,Store05
2022-08-02 00:00:00,Hepaheal,Retail Store,470.0,Pfizer,Egypt,EMEA,Store05
2022-08-09 00:00:00,Hepaheal,Retail Store,454.0,Pfizer,USA,North America,Store02
2022-08-16 00:00:00,Hepaheal,Retail Store,857.0,Pfizer,Egypt,EMEA,Store08
2022-08-23 00:00:00,Hepaheal,Retail Store,310.0,Pfizer,Egypt,EMEA,Store10
2022-08-30 00:00:00,Hepaheal,Retail Store,671.0,Pfizer,USA,North America,Store10
2022-09-06 00:00:00,Hepaheal,Retail Store,660.0,Pfizer,USA,North America,Store10
2022-09-13 00:00:00,Hepaheal,Retail Store,946.0,Pfizer,Australia,APAC,Store01
2022-09-20 00:00:00,Hepaheal,Retail Store,162.0,Pfizer,USA,North America,Store05
2022-09-27 00:00:00,Hepaheal,Retail Store,0.0,Pfizer,Egypt,EMEA,Store10
2022-10-04 00:00:00,Hepaheal,Retail Store,0.0,Pfizer,Australia,APAC,Store07
2022-10-11 00:00:00,Hepaheal,Retail Store,486.0,Pfizer,Canada,North America,Store06
2022-10-18 00:00:00,Hepaheal,Retail Store,317.0,Pfizer,Canada,North America,Store10
2022-10-25 00:00:00,Hepaheal,Retail Store,0.0,Pfizer,Egypt,EMEA,Store07
2022-11-01 00:00:00,Hepaheal,Retail Store,370.0,Pfizer,USA,North America,Store03
2022-11-08 00:00:00,Hepaheal,Retail Store,588.0,Pfizer,USA,North America,Store05
2022-11-15 00:00:00,Hepaheal,Retail Store,664.0,Pfizer,Australia,APAC,Store10
2022-11-22 00:00:00,Hepaheal,Retail Store,180.0,Pfizer,Egypt,EMEA,Store06
2022-11-29 00:00:00,Hepaheal,Retail Store,248.0,Pfizer,Australia,APAC,Store09
2022-12-06 00:00:00,Hepaheal,Retail Store,1500.0,Pfizer,Australia,APAC,Store03
2022-12-13 00:00:00,Hepaheal,Retail Store,617.0,Pfizer,Egypt,EMEA,Store06
2022-12-20 00:00:00,Hepaheal,Retail Store,992.0,Pfizer,Canada,North America,Store06
2022-12-27 00:00:00,Hepaheal,Retail Store,702.0,Pfizer,Germany,EMEA,Store09
2023-01-03 00:00:00,Hepaheal,Retail Store,211.0,Pfizer,South Korea,APAC,Store10
2023-01-10 00:00:00,Hepaheal,Retail Store,348.0,Pfizer,Canada,North America,Store07
2023-01-17 00:00:00,Hepaheal,Retail Store,309.0,Pfizer,Australia,APAC,Store08
2023-01-24 00:00:00,Hepaheal,Retail Store,0.0,Pfizer,Egypt,EMEA,Store05
2023-01-31 00:00:00,Hepaheal,Retail Store,598.0,Pfizer,USA,North America,Store03
2023-02-07 00:00:00,Hepaheal,Retail Store,799.0,Pfizer,Egypt,EMEA,Store11
2023-02-14 00:00:00,Hepaheal,Retail Store,814.0,Pfizer,Canada,North America,Store02
2023-02-21 00:00:00,Hepaheal,Retail Store,579.0,Pfizer,USA,North America,Store05
2023-02-28 00:00:00,Hepaheal,Retail Store,654.0,Pfizer,Germany,EMEA,Store05
2023-03-07 00:00:00,Hepaheal,Retail Store,1359.0,Pfizer,USA,North America,Store06
2023-03-14 00:00:00,Hepaheal,Retail Store,606.0,Pfizer,Egypt,EMEA,Store07
2023-03-21 00:00:00,Hepaheal,Retail Store,559.0,Pfizer,South Korea,APAC,Store02
2023-03-28 00:00:00,Hepaheal,Retail Store,603.0,Pfizer,Egypt,EMEA,Store09
2023-04-04 00:00:00,Hepaheal,Retail Store,408.0,Pfizer,USA,North America,Store03
2023-04-11 00:00:00,Hepaheal,Retail Store,321.0,Pfizer,Germany,EMEA,Store10
2023-04-18 00:00:00,Hepaheal,Retail Store,669.0,Pfizer,South Korea,APAC,Store08
2023-04-25 00:00:00,Hepaheal,Retail Store,723.0,Pfizer,USA,North America,Store12
2023-05-02 00:00:00,Hepaheal,Retail Store,439.0,Pfizer,Canada,North America,Store12
2023-05-09 00:00:00,Hepaheal,Retail Store,481.0,Pfizer,Egypt,EMEA,Store03
2023-05-16 00:00:00,Hepaheal,Retail Store,365.0,Pfizer,Australia,APAC,Store01
2023-05-23 00:00:00,Hepaheal,Retail Store,433.0,Pfizer,Egypt,EMEA,Store12
2023-05-30 00:00:00,Hepaheal,Retail Store,104.0,Pfizer,Australia,APAC,Store12
2023-06-06 00:00:00,Hepaheal,Retail Store,596.0,Pfizer,South Korea,APAC,Store06
2023-06-13 00:00:00,Hepaheal,Retail Store,540.0,Pfizer,Australia,APAC,Store11
2023-06-20 00:00:00,Hepaheal,Retail Store,367.0,Pfizer,South Korea,APAC,Store08
2023-06-27 00:00:00,Hepaheal,Retail Store,0.0,Pfizer,Australia,APAC,Store10
2023-07-04 00:00:00,Hepaheal,Retail Store,130.0,Pfizer,Canada,North America,Store03
2023-07-11 00:00:00,Hepaheal,Retail Store,700.0,Pfizer,Australia,APAC,Store12
2023-07-18 00:00:00,Hepaheal,Retail Store,412.0,Pfizer,Australia,APAC,Store08
2023-07-25 00:00:00,Hepaheal,Retail Store,555.0,Pfizer,USA,North America,Store11
2023-08-01 00:00:00,Hepaheal,Retail Store,256.0,Pfizer,South Korea,APAC,Store03
2023-08-08 00:00:00,Hepaheal,Retail Store,128.0,Pfizer,South Korea,APAC,Store07
2023-08-15 00:00:00,Hepaheal,Retail Store,404.0,Pfizer,USA,North America,Store08
2023-08-22 00:00:00,Hepaheal,Retail Store,412.0,Pfizer,Australia,APAC,Store05
2023-08-29 00:00:00,Hepaheal,Retail Store,0.0,Pfizer,Egypt,EMEA,Store09
2023-09-05 00:00:00,Hepaheal,Retail Store,630.0,Pfizer,Canada,North America,Store08
2023-09-12 00:00:00,Hepaheal,Retail Store,1309.0,Pfizer,Canada,North America,Store08
2023-09-19 00:00:00,Hepaheal,Retail Store,586.0,Pfizer,USA,North America,Store11
2023-09-26 00:00:00,Hepaheal,Retail Store,0.0,Pfizer,Australia,APAC,Store05
2023-10-03 00:00:00,Hepaheal,Retail Store,603.0,Pfizer,South Korea,APAC,Store07
2023-10-10 00:00:00,Hepaheal,Retail Store,0.0,Pfizer,South Korea,APAC,Store11
2023-10-17 00:00:00,Hepaheal,Retail Store,634.0,Pfizer,USA,North America,Store12
2023-10-24 00:00:00,Hepaheal,Retail Store,441.0,Pfizer,USA,North America,Store01
2021-02-02 00:00:00,AntifungalY,Retail Store,442.0,Bayer,Canada,North America,Store12
2021-02-09 00:00:00,AntifungalY,Retail Store,0.0,Bayer,Germany,EMEA,Store05
2021-02-16 00:00:00,AntifungalY,Retail Store,692.0,Bayer,Australia,APAC,Store01
2021-02-23 00:00:00,AntifungalY,Retail Store,695.0,Bayer,Germany,EMEA,Store12
2021-03-02 00:00:00,AntifungalY,Retail Store,282.0,Bayer,Germany,EMEA,Store02
2021-03-09 00:00:00,AntifungalY,Retail Store,0.0,Bayer,Australia,APAC,Store01
2021-03-16 00:00:00,AntifungalY,Retail Store,272.0,Bayer,Germany,EMEA,Store12
2021-03-23 00:00:00,AntifungalY,Retail Store,252.0,Bayer,Germany,EMEA,Store08
2021-03-30 00:00:00,AntifungalY,Retail Store,696.0,Bayer,Canada,North America,Store02
2021-04-06 00:00:00,AntifungalY,Retail Store,0.0,Bayer,South Korea,APAC,Store04
2021-04-13 00:00:00,AntifungalY,Retail Store,79.0,Bayer,USA,North America,Store02
2021-04-20 00:00:00,AntifungalY,Retail Store,1083.0,Bayer,Canada,North America,Store03
2021-04-27 00:00:00,AntifungalY,Retail Store,519.0,Bayer,Canada,North America,Store05
2021-05-04 00:00:00,AntifungalY,Retail Store,118.0,Bayer,USA,North America,Store12
2021-05-11 00:00:00,AntifungalY,Retail Store,629.0,Bayer,Egypt,EMEA,Store07
2021-05-18 00:00:00,AntifungalY,Retail Store,700.0,Bayer,South Korea,APAC,Store12
2021-05-25 00:00:00,AntifungalY,Retail Store,197.0,Bayer,USA,North America,Store09
2021-06-01 00:00:00,AntifungalY,Retail Store,87.0,Bayer,Australia,APAC,Store02
2021-06-08 00:00:00,AntifungalY,Retail Store,481.0,Bayer,Egypt,EMEA,Store11
2021-06-15 00:00:00,AntifungalY,Retail Store,542.0,Bayer,Egypt,EMEA,Store05
2021-06-22 00:00:00,AntifungalY,Retail Store,646.0,Bayer,Germany,EMEA,Store01
2021-06-29 00:00:00,AntifungalY,Retail Store,782.0,Bayer,USA,North America,Store08
2021-07-06 00:00:00,AntifungalY,Retail Store,740.0,Bayer,Canada,North America,Store11
2021-07-13 00:00:00,AntifungalY,Retail Store,0.0,Bayer,Australia,APAC,Store04
2021-07-20 00:00:00,AntifungalY,Retail Store,667.0,Bayer,USA,North America,Store12
2021-07-27 00:00:00,AntifungalY,Retail Store,463.0,Bayer,South Korea,APAC,Store10
2021-08-03 00:00:00,AntifungalY,Retail Store,376.0,Bayer,Egypt,EMEA,Store02
2021-08-10 00:00:00,AntifungalY,Retail Store,426.0,Bayer,Germany,EMEA,Store07
2021-08-17 00:00:00,AntifungalY,Retail Store,516.0,Bayer,Egypt,EMEA,Store07
2021-08-24 00:00:00,AntifungalY,Retail Store,0.0,Bayer,Canada,North America,Store03
2021-08-31 00:00:00,AntifungalY,Retail Store,512.0,Bayer,Germany,EMEA,Store12
2021-09-07 00:00:00,AntifungalY,Retail Store,553.0,Bayer,Canada,North America,Store01
2021-09-14 00:00:00,AntifungalY,Retail Store,636.0,Bayer,South Korea,APAC,Store01
2021-09-21 00:00:00,AntifungalY,Retail Store,195.0,Bayer,Germany,EMEA,Store05
2021-09-28 00:00:00,AntifungalY,Retail Store,364.0,Bayer,South Korea,APAC,Store01
2021-10-05 00:00:00,AntifungalY,Retail Store,538.0,Bayer,Canada,North America,Store08
2021-10-12 00:00:00,AntifungalY,Retail Store,434.0,Bayer,USA,North America,Store08
2021-10-19 00:00:00,AntifungalY,Retail Store,549.0,Bayer,Australia,APAC,Store10
2021-10-26 00:00:00,AntifungalY,Retail Store,96.0,Bayer,Australia,APAC,Store01
2021-11-02 00:00:00,AntifungalY,Retail Store,1101.0,Bayer,Egypt,EMEA,Store11
2021-11-09 00:00:00,AntifungalY,Retail Store,584.0,Bayer,Australia,APAC,Store01
2021-11-16 00:00:00,AntifungalY,Retail Store,319.0,Bayer,USA,North America,Store07
2021-11-23 00:00:00,AntifungalY,Retail Store,547.0,Bayer,Canada,North America,Store04
2021-11-30 00:00:00,AntifungalY,Retail Store,848.0,Bayer,USA,North America,Store06
2021-12-07 00:00:00,AntifungalY,Retail Store,558.0,Bayer,Canada,North America,Store12
2021-12-14 00:00:00,AntifungalY,Retail Store,666.0,Bayer,Egypt,EMEA,Store03
2021-12-21 00:00:00,AntifungalY,Retail Store,1023.0,Bayer,South Korea,APAC,Store04
2021-12-28 00:00:00,AntifungalY,Retail Store,879.0,Bayer,USA,North America,Store11
2022-01-04 00:00:00,AntifungalY,Retail Store,214.0,Bayer,USA,North America,Store07
2022-01-11 00:00:00,AntifungalY,Retail Store,0.0,Bayer,South Korea,APAC,Store05
2022-01-18 00:00:00,AntifungalY,Retail Store,246.0,Bayer,USA,North America,Store07
2022-01-25 00:00:00,AntifungalY,Retail Store,429.0,Bayer,Australia,APAC,Store01
2022-02-01 00:00:00,AntifungalY,Retail Store,516.0,Bayer,Germany,EMEA,Store01
2022-02-08 00:00:00,AntifungalY,Retail Store,596.0,Bayer,Australia,APAC,Store07
2022-02-15 00:00:00,AntifungalY,Retail Store,0.0,Bayer,Egypt,EMEA,Store03
2022-02-22 00:00:00,AntifungalY,Retail Store,0.0,Bayer,Egypt,EMEA,Store09
2022-03-01 00:00:00,AntifungalY,Retail Store,857.0,Bayer,Australia,APAC,Store05
2022-03-08 00:00:00,AntifungalY,Retail Store,0.0,Bayer,Germany,EMEA,Store10
2022-03-15 00:00:00,AntifungalY,Retail Store,0.0,Bayer,Canada,North America,Store06
2022-03-22 00:00:00,AntifungalY,Retail Store,624.0,Bayer,Germany,EMEA,Store04
2022-03-29 00:00:00,AntifungalY,Retail Store,582.0,Bayer,South Korea,APAC,Store12
2022-04-05 00:00:00,AntifungalY,Retail Store,956.0,Bayer,Egypt,EMEA,Store02
2022-04-12 00:00:00,AntifungalY,Retail Store,433.0,Bayer,Egypt,EMEA,Store11
2022-04-19 00:00:00,AntifungalY,Retail Store,578.0,Bayer,Canada,North America,Store11
2022-04-26 00:00:00,AntifungalY,Retail Store,499.0,Bayer,South Korea,APAC,Store04
2022-05-03 00:00:00,AntifungalY,Retail Store,893.0,Bayer,USA,North America,Store01
2022-05-10 00:00:00,AntifungalY,Retail Store,239.0,Bayer,Germany,EMEA,Store09
2022-05-17 00:00:00,AntifungalY,Retail Store,294.0,Bayer,USA,North America,Store05
2022-05-24 00:00:00,AntifungalY,Retail Store,656.0,Bayer,Egypt,EMEA,Store03
2022-05-31 00:00:00,AntifungalY,Retail Store,778.0,Bayer,South Korea,APAC,Store01
2022-06-07 00:00:00,AntifungalY,Retail Store,1099.0,Bayer,USA,North America,Store10
2022-06-14 00:00:00,AntifungalY,Retail Store,165.0,Bayer,Canada,North America,Store09
2022-06-21 00:00:00,AntifungalY,Retail Store,593.0,Bayer,Germany,EMEA,Store07
2022-06-28 00:00:00,AntifungalY,Retail Store,255.0,Bayer,Egypt,EMEA,Store04
2022-07-05 00:00:00,AntifungalY,Retail Store,742.0,Bayer,Germany,EMEA,Store03
2022-07-12 00:00:00,AntifungalY,Retail Store,594.0,Bayer,Egypt,EMEA,Store01
2022-07-19 00:00:00,AntifungalY,Retail Store,170.0,Bayer,USA,North America,Store07
2022-07-26 00:00:00,AntifungalY,Retail Store,187.0,Bayer,Canada,North America,Store12
2022-08-02 00:00:00,AntifungalY,Retail Store,354.0,Bayer,Canada,North America,Store01
2022-08-09 00:00:00,AntifungalY,Retail Store,94.0,Bayer,South Korea,APAC,Store04
2022-08-16 00:00:00,AntifungalY,Retail Store,477.0,Bayer,Germany,EMEA,Store03
2022-08-23 00:00:00,AntifungalY,Retail Store,623.0,Bayer,Germany,EMEA,Store11
2022-08-30 00:00:00,AntifungalY,Retail Store,460.0,Bayer,Egypt,EMEA,Store06
2022-09-06 00:00:00,AntifungalY,Retail Store,764.0,Bayer,Australia,APAC,Store08
2022-09-13 00:00:00,AntifungalY,Retail Store,506.0,Bayer,Egypt,EMEA,Store09
2022-09-20 00:00:00,AntifungalY,Retail Store,190.0,Bayer,Australia,APAC,Store12
2022-09-27 00:00:00,AntifungalY,Retail Store,554.0,Bayer,Egypt,EMEA,Store07
2022-10-04 00:00:00,AntifungalY,Retail Store,820.0,Bayer,USA,North America,Store10
2022-10-11 00:00:00,AntifungalY,Retail Store,0.0,Bayer,Australia,APAC,Store02
2022-10-18 00:00:00,AntifungalY,Retail Store,680.0,Bayer,Australia,APAC,Store07
2022-10-25 00:00:00,AntifungalY,Retail Store,0.0,Bayer,Canada,North America,Store05
2022-11-01 00:00:00,AntifungalY,Retail Store,346.0,Bayer,Australia,APAC,Store03
2022-11-08 00:00:00,AntifungalY,Retail Store,356.0,Bayer,Germany,EMEA,Store04
2022-11-15 00:00:00,AntifungalY,Retail Store,130.0,Bayer,Egypt,EMEA,Store05
2022-11-22 00:00:00,AntifungalY,Retail Store,792.0,Bayer,South Korea,APAC,Store05
2022-11-29 00:00:00,AntifungalY,Retail Store,486.0,Bayer,Canada,North America,Store04
2022-12-06 00:00:00,AntifungalY,Retail Store,425.0,Bayer,Canada,North America,Store11
2022-12-13 00:00:00,AntifungalY,Retail Store,975.0,Bayer,Germany,EMEA,Store04
2022-12-20 00:00:00,AntifungalY,Retail Store,848.0,Bayer,USA,North America,Store07
2022-12-27 00:00:00,AntifungalY,Retail Store,868.0,Bayer,USA,North America,Store06
2023-01-03 00:00:00,AntifungalY,Retail Store,0.0,Bayer,USA,North America,Store10
2023-01-10 00:00:00,AntifungalY,Retail Store,128.0,Bayer,Egypt,EMEA,Store01
2023-01-17 00:00:00,AntifungalY,Retail Store,576.0,Bayer,Australia,APAC,Store07
2023-01-24 00:00:00,AntifungalY,Retail Store,317.0,Bayer,Canada,North America,Store09
2023-01-31 00:00:00,AntifungalY,Retail Store,461.0,Bayer,Germany,EMEA,Store02
2023-02-07 00:00:00,AntifungalY,Retail Store,156.0,Bayer,South Korea,APAC,Store04
2023-02-14 00:00:00,AntifungalY,Retail Store,241.0,Bayer,Germany,EMEA,Store03
2023-02-21 00:00:00,AntifungalY,Retail Store,411.0,Bayer,Australia,APAC,Store08
2023-02-28 00:00:00,AntifungalY,Retail Store,441.0,Bayer,South Korea,APAC,Store12
2023-03-07 00:00:00,AntifungalY,Retail Store,221.0,Bayer,USA,North America,Store12
2023-03-14 00:00:00,AntifungalY,Retail Store,496.0,Bayer,South Korea,APAC,Store09
2023-03-21 00:00:00,AntifungalY,Retail Store,550.0,Bayer,South Korea,APAC,Store11
2023-03-28 00:00:00,AntifungalY,Retail Store,0.0,Bayer,Canada,North America,Store12
2023-04-04 00:00:00,AntifungalY,Retail Store,624.0,Bayer,Egypt,EMEA,Store01
2023-04-11 00:00:00,AntifungalY,Retail Store,514.0,Bayer,Egypt,EMEA,Store10
2023-04-18 00:00:00,AntifungalY,Retail Store,269.0,Bayer,Egypt,EMEA,Store02
2023-04-25 00:00:00,AntifungalY,Retail Store,512.0,Bayer,Australia,APAC,Store08
2023-05-02 00:00:00,AntifungalY,Retail Store,0.0,Bayer,Australia,APAC,Store06
2023-05-09 00:00:00,AntifungalY,Retail Store,542.0,Bayer,South Korea,APAC,Store10
2023-05-16 00:00:00,AntifungalY,Retail Store,568.0,Bayer,USA,North America,Store08
2023-05-23 00:00:00,AntifungalY,Retail Store,792.0,Bayer,Canada,North America,Store07
2023-05-30 00:00:00,AntifungalY,Retail Store,309.0,Bayer,Germany,EMEA,Store12
2023-06-06 00:00:00,AntifungalY,Retail Store,312.0,Bayer,Egypt,EMEA,Store11
2023-06-13 00:00:00,AntifungalY,Retail Store,512.0,Bayer,Australia,APAC,Store02
2023-06-20 00:00:00,AntifungalY,Retail Store,522.0,Bayer,South Korea,APAC,Store12
2023-06-27 00:00:00,AntifungalY,Retail Store,306.0,Bayer,Egypt,EMEA,Store09
2023-07-04 00:00:00,AntifungalY,Retail Store,644.0,Bayer,South Korea,APAC,Store09
2023-07-11 00:00:00,AntifungalY,Retail Store,803.0,Bayer,USA,North America,Store11
2023-07-18 00:00:00,AntifungalY,Retail Store,372.0,Bayer,USA,North America,Store09
2023-07-25 00:00:00,AntifungalY,Retail Store,145.0,Bayer,Australia,APAC,Store08
2023-08-01 00:00:00,AntifungalY,Retail Store,640.0,Bayer,Egypt,EMEA,Store11
2023-08-08 00:00:00,AntifungalY,Retail Store,704.0,Bayer,Egypt,EMEA,Store11
2023-08-15 00:00:00,AntifungalY,Retail Store,538.0,Bayer,Egypt,EMEA,Store10
2023-08-22 00:00:00,AntifungalY,Retail Store,580.0,Bayer,Germany,EMEA,Store11
2023-08-29 00:00:00,AntifungalY,Retail Store,0.0,Bayer,Canada,North America,Store07
2023-09-05 00:00:00,AntifungalY,Retail Store,738.0,Bayer,Canada,North America,Store06
2023-09-12 00:00:00,AntifungalY,Retail Store,533.0,Bayer,USA,North America,Store11
2023-09-19 00:00:00,AntifungalY,Retail Store,0.0,Bayer,Australia,APAC,Store04
2023-09-26 00:00:00,AntifungalY,Retail Store,114.0,Bayer,USA,North America,Store05
2023-10-03 00:00:00,AntifungalY,Retail Store,875.0,Bayer,Australia,APAC,Store05
2023-10-10 00:00:00,AntifungalY,Retail Store,283.0,Bayer,South Korea,APAC,Store09
2023-10-17 00:00:00,AntifungalY,Retail Store,134.0,Bayer,Canada,North America,Store10
2023-10-24 00:00:00,AntifungalY,Retail Store,0.0,Bayer,Australia,APAC,Store11
2021-02-02 00:00:00,Cardiox,Retail Store,254.0,Bayer,South Korea,APAC,Store05
2021-02-09 00:00:00,Cardiox,Retail Store,311.0,Bayer,Egypt,EMEA,Store02
2021-02-16 00:00:00,Cardiox,Retail Store,0.0,Bayer,Germany,EMEA,Store02
2021-02-23 00:00:00,Cardiox,Retail Store,354.0,Bayer,Germany,EMEA,Store08
2021-03-02 00:00:00,Cardiox,Retail Store,410.0,Bayer,Germany,EMEA,Store05
2021-03-09 00:00:00,Cardiox,Retail Store,198.0,Bayer,Australia,APAC,Store09
2021-03-16 00:00:00,Cardiox,Retail Store,132.0,Bayer,USA,North America,Store12
2021-03-23 00:00:00,Cardiox,Retail Store,232.0,Bayer,Germany,EMEA,Store06
2021-03-30 00:00:00,Cardiox,Retail Store,379.0,Bayer,USA,North America,Store02
2021-04-06 00:00:00,Cardiox,Retail Store,356.0,Bayer,Egypt,EMEA,Store01
2021-04-13 00:00:00,Cardiox,Retail Store,440.0,Bayer,Australia,APAC,Store11
2021-04-20 00:00:00,Cardiox,Retail Store,0.0,Bayer,Germany,EMEA,Store02
2021-04-27 00:00:00,Cardiox,Retail Store,309.0,Bayer,Australia,APAC,Store07
2021-05-04 00:00:00,Cardiox,Retail Store,343.0,Bayer,Australia,APAC,Store04
2021-05-11 00:00:00,Cardiox,Retail Store,254.0,Bayer,USA,North America,Store07
2021-05-18 00:00:00,Cardiox,Retail Store,352.0,Bayer,USA,North America,Store06
2021-05-25 00:00:00,Cardiox,Retail Store,288.0,Bayer,South Korea,APAC,Store02
2021-06-01 00:00:00,Cardiox,Retail Store,191.0,Bayer,Egypt,EMEA,Store09
2021-06-08 00:00:00,Cardiox,Retail Store,421.0,Bayer,South Korea,APAC,Store03
2021-06-15 00:00:00,Cardiox,Retail Store,390.0,Bayer,Canada,North America,Store10
2021-06-22 00:00:00,Cardiox,Retail Store,316.0,Bayer,Egypt,EMEA,Store03
2021-06-29 00:00:00,Cardiox,Retail Store,207.0,Bayer,Australia,APAC,Store12
2021-07-06 00:00:00,Cardiox,Retail Store,180.0,Bayer,South Korea,APAC,Store06
2021-07-13 00:00:00,Cardiox,Retail Store,364.0,Bayer,Australia,APAC,Store09
2021-07-20 00:00:00,Cardiox,Retail Store,291.0,Bayer,Australia,APAC,Store03
2021-07-27 00:00:00,Cardiox,Retail Store,315.0,Bayer,Germany,EMEA,Store10
2021-08-03 00:00:00,Cardiox,Retail Store,315.0,Bayer,South Korea,APAC,Store02
2021-08-10 00:00:00,Cardiox,Retail Store,363.0,Bayer,Canada,North America,Store07
2021-08-17 00:00:00,Cardiox,Retail Store,483.0,Bayer,USA,North America,Store08
2021-08-24 00:00:00,Cardiox,Retail Store,247.0,Bayer,USA,North America,Store04
2021-08-31 00:00:00,Cardiox,Retail Store,144.0,Bayer,South Korea,APAC,Store08
2021-09-07 00:00:00,Cardiox,Retail Store,207.0,Bayer,Germany,EMEA,Store04
2021-09-14 00:00:00,Cardiox,Retail Store,500.0,Bayer,Australia,APAC,Store09
2021-09-21 00:00:00,Cardiox,Retail Store,324.0,Bayer,South Korea,APAC,Store05
2021-09-28 00:00:00,Cardiox,Retail Store,37.0,Bayer,Canada,North America,Store12
2021-10-05 00:00:00,Cardiox,Retail Store,266.0,Bayer,South Korea,APAC,Store12
2021-10-12 00:00:00,Cardiox,Retail Store,274.0,Bayer,South Korea,APAC,Store11
2021-10-19 00:00:00,Cardiox,Retail Store,95.0,Bayer,Germany,EMEA,Store02
2021-10-26 00:00:00,Cardiox,Retail Store,289.0,Bayer,Egypt,EMEA,Store07
2021-11-02 00:00:00,Cardiox,Retail Store,428.0,Bayer,Australia,APAC,Store08
2021-11-09 00:00:00,Cardiox,Retail Store,272.0,Bayer,Egypt,EMEA,Store03
2021-11-16 00:00:00,Cardiox,Retail Store,249.0,Bayer,USA,North America,Store01
2021-11-23 00:00:00,Cardiox,Retail Store,398.0,Bayer,Germany,EMEA,Store01
2021-11-30 00:00:00,Cardiox,Retail Store,89.0,Bayer,South Korea,APAC,Store11
2021-12-07 00:00:00,Cardiox,Retail Store,414.0,Bayer,South Korea,APAC,Store02
2021-12-14 00:00:00,Cardiox,Retail Store,161.0,Bayer,Australia,APAC,Store09
2021-12-21 00:00:00,Cardiox,Retail Store,370.0,Bayer,Australia,APAC,Store08
2021-12-28 00:00:00,Cardiox,Retail Store,273.0,Bayer,Australia,APAC,Store08
2022-01-04 00:00:00,Cardiox,Retail Store,112.0,Bayer,Australia,APAC,Store12
2022-01-11 00:00:00,Cardiox,Retail Store,241.0,Bayer,Egypt,EMEA,Store04
